contact,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contacts,financial,campaigns,demographic
0.0,644.5,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,44.0
1.0,327.0,1.4,93.444,-36.1,4.966,5228.1,1000.0,1.0,0.0,69.0
1.0,26.0,-1.8,92.893,-46.2,1.354,5099.1,1004.0,2.0,0.0,68.0
1.0,93.0,-1.8,92.893,-46.2,1.266,5099.1,1002.0,2.0,2.0,38.0
1.0,68.0,-1.8,92.893,-46.2,1.313,5099.1,1001.0,1.0,2.0,39.0
0.0,65.0,1.4,94.465,-41.8,4.961,5228.1,1000.0,0.0,0.0,55.0
0.0,141.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,0.0,0.0,38.0
1.0,417.0,1.4,93.444,-36.1,4.965,5228.1,1001.0,1.0,0.0,41.0
1.0,200.0,-1.8,92.893,-46.2,1.266,5099.1,1000.0,1.0,0.0,37.0
0.0,44.0,1.1,93.994,-36.4,4.857,5191.0,1005.0,2.0,0.0,36.0
1.0,71.0,1.4,93.444,-36.1,4.963,5228.1,1001.0,2.0,0.0,40.0
1.0,644.5,1.4,93.918,-42.7,4.961,5228.1,1002.0,1.0,0.0,39.0
1.0,229.0,-2.9,92.469,-33.6,1.072,5076.2,1000.0,1.0,0.0,60.0
0.0,245.0,1.1,93.994,-36.4,4.855,5191.0,1003.0,0.0,0.0,55.0
1.0,139.0,1.4,93.444,-36.1,4.965,5228.1,1000.0,0.0,0.0,55.0
1.0,238.0,1.4,93.444,-36.1,4.964,5228.1,1001.0,1.0,0.0,44.0
1.0,105.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,1.0,0.0,69.0
1.0,314.0,1.4,93.444,-36.1,4.968,5228.1,1000.0,2.0,0.0,61.0
1.0,197.0,-1.8,92.893,-46.2,1.344,5099.1,1000.0,3.0,0.0,58.0
0.0,66.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,2.0,0.0,61.0
0.0,135.0,1.4,93.918,-42.7,4.961,5228.1,1004.0,1.0,0.0,36.0
1.0,83.0,1.4,93.918,-42.7,4.968,5228.1,1000.0,1.0,0.0,31.0
1.0,254.0,1.4,93.444,-36.1,4.967,5228.1,1000.0,0.0,0.0,50.0
1.0,181.0,-2.9,92.963,-40.8,1.26,5076.2,1000.0,2.0,0.0,25.0
1.0,193.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,0.0,0.0,54.0
1.0,243.0,1.4,93.918,-42.7,4.962,5228.1,1002.0,1.0,0.0,47.0
0.0,344.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,1.0,0.0,43.0
0.0,106.0,1.1,93.994,-36.4,4.86,5191.0,1000.0,1.0,0.0,48.0
1.0,554.0,-1.1,94.601,-49.5,1.029,4963.6,1002.0,0.0,0.0,38.0
0.0,124.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,3.0,0.0,58.0
1.0,145.0,-1.8,92.893,-46.2,1.334,5099.1,1000.0,0.0,0.0,41.0
0.0,644.5,1.1,93.994,-36.4,4.859,5191.0,1000.0,1.0,0.0,41.0
0.0,190.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,1.0,0.0,45.0
1.0,74.0,-1.8,92.893,-46.2,1.344,5099.1,1005.0,0.0,2.0,42.0
1.0,204.0,1.4,93.444,-36.1,4.963,5228.1,1004.0,2.0,0.0,59.0
0.0,313.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,0.0,0.0,30.0
0.0,128.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,1.0,0.0,37.0
1.0,644.5,1.4,93.918,-42.7,4.963,5228.1,1005.0,0.0,0.0,38.0
1.0,83.0,-1.8,92.893,-46.2,1.313,5099.1,1002.0,0.0,2.0,42.0
0.0,90.0,1.4,94.465,-41.8,4.962,5228.1,1002.0,1.0,0.0,38.0
0.0,161.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,43.0
1.0,210.0,-2.9,92.963,-40.8,1.266,5076.2,1002.0,4.0,2.0,40.0
1.0,196.0,-1.8,93.749,-34.6,0.638,5008.7,1001.0,1.0,2.0,64.0
1.0,314.0,1.4,93.444,-36.1,4.966,5228.1,1002.0,0.0,0.0,41.0
1.0,115.0,-2.9,92.963,-40.8,1.26,5076.2,997.0,0.0,3.0,49.0
0.0,175.0,1.1,93.994,-36.4,4.856,5191.0,1001.0,1.0,0.0,45.0
1.0,212.0,-1.8,92.893,-46.2,1.327,5099.1,1000.0,0.0,0.0,37.0
1.0,16.0,-1.8,92.893,-46.2,1.244,5099.1,1003.0,0.0,0.0,29.0
1.0,503.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,52.0
1.0,272.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,1.0,0.0,53.0
1.0,277.0,-1.8,92.893,-46.2,1.266,5099.1,1001.0,1.0,0.0,43.0
1.0,362.0,1.4,93.918,-42.7,4.968,5228.1,1000.0,1.0,0.0,61.0
0.0,34.0,1.4,94.465,-41.8,4.864,5228.1,1001.0,0.0,0.0,49.0
1.0,430.0,-1.8,93.075,-47.1,1.365,5099.1,1000.0,0.0,0.0,69.0
1.0,306.0,1.4,93.918,-42.7,4.96,5228.1,1000.0,1.0,0.0,48.0
1.0,227.0,1.4,93.918,-42.7,4.957,5228.1,1000.0,0.0,0.0,33.0
1.0,370.0,-0.1,93.2,-42.0,4.076,5195.8,1001.0,0.0,2.0,41.0
0.0,150.0,1.1,93.994,-36.4,4.86,5191.0,1003.0,2.0,0.0,67.0
1.0,66.0,1.4,93.918,-42.7,4.96,5228.1,1000.0,0.0,0.0,41.0
1.0,104.0,-1.8,93.075,-47.1,1.365,5099.1,1000.0,0.0,0.0,51.0
0.0,33.0,1.1,93.994,-36.4,4.864,5191.0,1003.0,1.0,0.0,75.0
0.0,117.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,1.0,0.0,46.0
1.0,166.0,1.4,93.918,-42.7,4.961,5228.1,1003.0,0.0,0.0,58.0
0.0,325.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,3.0,0.0,52.0
0.0,248.0,1.1,93.994,-36.4,4.856,5191.0,1002.0,1.0,0.0,47.0
0.0,255.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,39.0
1.0,566.0,1.4,93.444,-36.1,4.965,5228.1,1005.0,1.0,0.0,42.0
0.0,217.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,75.0
1.0,644.5,1.4,93.918,-42.7,4.962,5228.1,1000.0,1.0,0.0,33.0
1.0,172.0,-1.8,93.075,-47.1,1.41,5099.1,1001.0,2.0,0.0,54.0
1.0,125.0,-1.8,93.075,-47.1,1.435,5099.1,1005.0,1.0,0.0,31.0
1.0,102.0,-3.0,92.713,-33.0,0.706,5023.5,1001.0,1.0,0.0,45.0
0.0,80.0,1.1,93.994,-36.4,4.859,5191.0,1001.0,1.0,0.0,46.0
1.0,101.0,1.4,93.918,-42.7,4.968,5228.1,1004.0,2.0,0.0,63.0
1.0,317.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,0.0,0.0,31.0
1.0,39.0,1.4,93.918,-42.7,4.968,5228.1,1005.0,0.0,0.0,31.0
1.0,361.0,-1.8,92.893,-46.2,1.27,5099.1,1001.0,0.0,0.0,36.0
0.0,94.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,0.0,0.0,48.0
1.0,85.0,1.4,93.918,-42.7,4.962,5228.1,1005.0,2.0,0.0,60.0
0.0,252.0,1.4,94.465,-41.8,4.865,5228.1,1004.0,2.0,0.0,42.0
1.0,140.0,1.4,93.918,-42.7,4.957,5228.1,1002.0,0.0,0.0,30.0
1.0,644.5,-1.8,92.893,-46.2,1.281,5099.1,1001.0,0.0,0.0,49.0
1.0,549.0,-1.8,92.893,-46.2,1.299,5099.1,1000.0,1.0,0.0,49.0
0.0,128.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,4.0,0.0,42.0
1.0,255.0,1.4,93.918,-42.7,4.957,5228.1,1000.0,1.0,0.0,40.0
1.0,188.0,1.4,93.918,-42.7,4.958,5228.1,1002.0,2.0,0.0,56.0
0.0,387.0,1.4,94.465,-41.8,4.866,5228.1,1000.0,0.0,0.0,41.0
0.0,84.0,1.4,94.465,-41.8,4.967,5228.1,1001.0,1.0,0.0,59.0
0.0,302.0,1.4,94.465,-41.8,4.865,5228.1,1000.0,1.0,0.0,44.0
1.0,169.0,-2.9,92.963,-40.8,1.262,5076.2,1000.0,1.0,0.0,52.0
1.0,504.0,-1.8,93.075,-47.1,1.435,5099.1,1000.0,3.0,0.0,54.0
0.0,26.0,-1.8,92.893,-46.2,1.313,5099.1,1000.0,1.0,0.0,40.0
0.0,269.0,1.1,93.994,-36.4,4.855,5191.0,1002.0,1.0,0.0,44.0
1.0,135.0,-1.7,94.055,-39.8,0.761,4991.6,1004.0,0.0,2.0,53.0
1.0,166.0,-0.1,93.2,-42.0,4.153,5195.8,1002.0,0.0,2.0,48.0
0.0,202.0,1.4,94.465,-41.8,4.866,5228.1,1000.0,0.0,0.0,55.0
1.0,219.0,1.4,93.918,-42.7,4.958,5228.1,1000.0,2.0,0.0,56.0
1.0,278.0,-1.8,92.893,-46.2,1.334,5099.1,1000.0,1.0,0.0,49.0
1.0,136.0,1.4,93.444,-36.1,4.964,5228.1,1003.0,1.0,0.0,44.0
1.0,225.0,-2.9,92.963,-40.8,1.262,5076.2,997.0,0.0,3.0,37.0
1.0,124.0,-1.8,93.075,-47.1,1.405,5099.1,1001.0,0.0,0.0,76.0
0.0,215.0,-0.1,93.2,-42.0,4.191,5195.8,1002.0,2.0,0.0,63.0
1.0,57.0,1.4,93.918,-42.7,4.968,5228.1,1000.0,0.0,0.0,68.0
0.0,97.0,-3.4,92.431,-26.949999999999992,0.733,5017.5,1000.0,2.0,0.0,33.0
1.0,105.0,-1.8,93.075,-47.1,1.405,5099.1,1000.0,0.0,0.0,41.0
1.0,93.0,-0.1,93.2,-42.0,4.191,5195.8,1001.0,0.0,2.0,55.0
1.0,52.0,-1.8,92.893,-46.2,1.313,5099.1,1001.0,0.0,2.0,39.0
0.0,605.0,1.4,94.465,-41.8,4.961,5228.1,1004.0,2.0,0.0,49.0
1.0,644.5,-1.8,93.075,-47.1,1.405,5099.1,1002.0,1.0,3.0,46.0
0.0,243.0,1.1,93.994,-36.4,4.86,5191.0,1000.0,2.0,0.0,46.0
0.0,15.0,1.4,94.465,-41.8,4.864,5228.1,1000.0,0.0,0.0,46.0
1.0,190.0,-3.4,92.431,-26.949999999999992,0.724,5017.5,997.0,0.0,3.0,65.0
1.0,186.0,-1.8,92.893,-46.2,1.264,5099.1,1001.0,1.0,2.0,42.0
1.0,242.0,-0.1,93.2,-42.0,4.153,5195.8,1002.0,1.0,2.0,50.0
0.0,85.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,1.0,0.0,57.0
1.0,387.0,-3.4,92.379,-29.8,0.768,5017.5,1000.0,0.0,0.0,57.0
0.0,134.0,-1.8,92.893,-46.2,1.281,5099.1,1001.0,2.0,2.0,39.0
1.0,644.5,-0.1,93.2,-42.0,4.12,5195.8,1000.0,0.0,0.0,38.0
0.0,167.0,1.4,93.918,-42.7,4.966,5228.1,1005.0,1.0,0.0,46.0
0.0,241.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,0.0,0.0,65.0
0.0,17.0,-0.1,93.2,-42.0,4.191,5195.8,1001.0,2.0,2.0,53.0
0.0,347.0,1.1,93.994,-36.4,4.86,5191.0,1000.0,1.0,0.0,52.0
1.0,163.0,1.4,93.444,-36.1,4.965,5228.1,1001.0,0.0,0.0,38.0
1.0,333.0,-1.1,94.199,-37.5,0.877,4963.6,997.0,1.0,4.0,96.0
1.0,500.0,-1.8,92.893,-46.2,1.344,5099.1,1000.0,1.0,0.0,59.0
1.0,165.0,-1.8,93.876,-40.0,0.668,5008.7,1001.0,0.0,2.0,38.0
0.0,108.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,1.0,0.0,43.0
1.0,60.0,1.4,93.918,-42.7,4.961,5228.1,1005.0,0.0,0.0,69.0
1.0,76.0,-1.8,92.893,-46.2,1.25,5099.1,1001.0,1.0,0.0,43.0
1.0,644.5,-0.1,93.2,-42.0,4.12,5195.8,1002.0,0.0,0.0,41.0
0.0,7.0,-1.1,94.601,-49.5,1.016,4963.6,1000.0,1.0,0.0,37.0
1.0,176.0,-0.1,93.2,-42.0,4.021,5195.8,1001.0,1.0,0.0,61.0
1.0,194.0,-1.8,93.075,-47.1,1.453,5099.1,1001.0,0.0,0.0,35.0
1.0,45.0,-1.8,93.075,-47.1,1.405,5099.1,1004.0,2.0,2.0,43.0
1.0,90.0,1.4,93.918,-42.7,4.968,5228.1,1004.0,1.0,0.0,43.0
0.0,154.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,2.0,0.0,60.0
0.0,64.0,1.1,93.994,-36.4,4.855,5191.0,1003.0,1.0,0.0,58.0
1.0,236.0,1.4,93.918,-42.7,4.963,5228.1,1004.0,0.0,0.0,31.0
1.0,449.0,-1.8,92.893,-46.2,1.281,5099.1,1005.0,0.0,0.0,44.0
0.0,84.0,1.4,94.465,-41.8,4.96,5228.1,1002.0,1.0,0.0,46.0
0.0,286.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,34.0
0.0,35.0,1.4,94.465,-41.8,4.865,5228.1,1005.0,1.0,0.0,55.0
1.0,63.0,-1.8,92.893,-46.2,1.354,5099.1,1000.0,1.0,0.0,43.0
1.0,115.0,-0.1,93.2,-42.0,4.076,5195.8,1002.0,1.0,2.0,58.0
0.0,64.0,1.1,93.994,-36.4,4.856,5191.0,1001.0,0.0,0.0,41.0
0.0,21.0,1.4,94.465,-41.8,4.959,5228.1,1000.0,2.0,0.0,40.0
1.0,90.0,-2.9,92.201,-31.4,0.879,5076.2,997.0,1.0,3.0,31.0
0.0,27.0,1.1,93.994,-36.4,4.857,5191.0,1005.0,0.0,0.0,65.0
0.0,644.5,1.1,93.994,-36.4,4.856,5191.0,1000.0,1.0,0.0,42.0
1.0,169.0,1.4,93.444,-36.1,4.965,5228.1,1004.0,1.0,0.0,48.0
1.0,360.0,-1.8,92.893,-46.2,1.344,5099.1,1001.0,1.0,2.0,48.0
0.0,263.0,1.1,93.994,-36.4,4.86,5191.0,1003.0,0.0,0.0,47.0
1.0,644.5,1.4,93.918,-42.7,4.963,5228.1,1001.0,0.0,0.0,57.0
1.0,204.0,1.4,93.444,-36.1,4.964,5228.1,1001.0,0.0,0.0,55.0
0.0,20.0,1.4,94.465,-41.8,4.959,5228.1,1002.0,1.0,0.0,36.0
0.0,162.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,1.0,0.0,62.0
0.0,233.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,34.0
1.0,120.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,54.0
0.0,221.0,-2.9,92.963,-40.8,1.286,5076.2,1005.0,0.0,0.0,33.0
0.0,405.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,0.0,0.0,45.0
0.0,582.0,1.1,93.994,-36.4,4.859,5191.0,1001.0,1.0,0.0,37.0
0.0,344.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,2.0,0.0,52.0
0.0,312.0,1.1,93.994,-36.4,4.858,5191.0,1000.0,1.0,0.0,51.0
1.0,257.0,1.4,93.918,-42.7,4.961,5228.1,1004.0,1.0,0.0,39.0
0.0,252.0,1.4,94.465,-41.8,4.961,5228.1,1001.0,0.0,0.0,48.0
0.0,554.0,1.1,93.994,-36.4,4.859,5191.0,1000.0,0.0,0.0,43.0
1.0,644.5,1.4,93.918,-42.7,4.962,5228.1,1002.0,1.0,0.0,37.0
1.0,318.0,-3.4,92.649,-30.1,0.715,5017.5,997.0,1.0,5.0,41.0
1.0,116.0,-1.8,92.893,-46.2,1.291,5099.1,1001.0,1.0,0.0,32.0
1.0,127.0,-1.8,92.893,-46.2,1.334,5099.1,997.0,1.0,3.0,68.0
1.0,139.0,-0.1,93.2,-42.0,4.021,5195.8,1002.0,1.0,2.0,55.0
0.0,110.0,1.4,94.465,-41.8,4.864,5228.1,1000.0,1.0,0.0,44.0
1.0,136.0,-1.8,92.893,-46.2,1.281,5099.1,1001.0,1.0,0.0,39.0
0.0,83.0,1.4,94.465,-41.8,4.961,5228.1,1000.0,0.0,0.0,47.0
1.0,62.0,1.4,93.918,-42.7,4.961,5228.1,1005.0,2.0,0.0,55.0
0.0,222.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,1.0,0.0,47.0
1.0,78.0,-1.8,92.893,-46.2,1.313,5099.1,1001.0,0.0,2.0,42.0
1.0,223.0,1.4,93.918,-42.7,4.968,5228.1,1000.0,0.0,0.0,55.0
1.0,520.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,38.0
0.0,240.0,-2.9,92.201,-31.4,0.834,5076.2,1003.0,1.0,2.0,67.0
0.0,484.0,1.4,94.465,-41.8,4.866,5228.1,1005.0,0.0,0.0,59.0
0.0,10.0,1.4,94.465,-41.8,4.959,5228.1,1005.0,1.0,0.0,50.0
0.0,41.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,1.0,0.0,49.0
1.0,101.0,-1.8,93.075,-47.1,1.483,5099.1,1001.0,1.0,2.0,42.0
0.0,169.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,2.0,0.0,67.0
0.0,89.0,1.4,94.465,-41.8,4.959,5228.1,1000.0,1.0,0.0,50.0
0.0,154.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,37.0
1.0,191.0,1.4,93.444,-36.1,4.963,5228.1,1000.0,2.0,0.0,54.0
1.0,644.5,1.4,93.444,-36.1,4.963,5228.1,1004.0,2.0,0.0,48.0
1.0,506.0,-1.1,94.199,-37.5,0.876,4963.6,1002.0,1.0,0.0,58.0
1.0,206.0,-1.1,94.199,-37.5,0.884,4963.6,1005.0,2.0,2.0,51.0
1.0,219.0,1.4,93.918,-42.7,4.96,5228.1,1000.0,0.0,0.0,36.0
0.0,102.0,1.4,94.465,-41.8,4.967,5228.1,1000.0,5.0,0.0,42.0
1.0,124.0,1.4,93.918,-42.7,4.961,5228.1,1001.0,1.0,0.0,34.0
1.0,426.0,-1.8,92.893,-46.2,1.281,5099.1,1001.0,2.0,2.0,45.0
0.0,241.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,33.0
0.0,15.0,1.4,94.465,-41.8,4.959,5228.1,1002.0,0.0,0.0,36.0
0.0,230.0,1.1,93.994,-36.4,4.859,5191.0,1001.0,0.0,0.0,35.0
1.0,39.0,-1.8,93.075,-47.1,1.41,5099.1,1001.0,1.0,2.0,34.0
1.0,455.0,-1.8,92.893,-46.2,1.244,5099.1,1000.0,0.0,0.0,65.0
1.0,128.0,1.4,93.918,-42.7,4.957,5228.1,1001.0,0.0,0.0,29.0
1.0,644.5,-3.4,92.379,-29.8,0.741,5017.5,1000.0,1.0,0.0,83.0
1.0,644.5,1.4,93.918,-42.7,4.957,5228.1,1005.0,1.0,0.0,39.0
1.0,77.0,1.4,93.444,-36.1,4.962,5228.1,1003.0,1.0,0.0,70.0
1.0,24.0,-1.8,92.893,-46.2,1.266,5099.1,1005.0,1.0,2.0,35.0
0.0,339.0,1.4,94.465,-41.8,4.866,5228.1,1000.0,2.0,0.0,41.0
0.0,168.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,45.0
0.0,74.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,1.0,0.0,60.0
1.0,644.5,1.4,93.918,-42.7,4.957,5228.1,1005.0,1.0,0.0,45.0
1.0,207.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,1.0,0.0,60.0
0.0,329.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,2.0,0.0,50.0
0.0,595.0,-3.0,92.713,-33.0,0.715,5023.5,1000.0,4.0,0.0,55.0
1.0,142.0,-0.1,93.2,-42.0,4.076,5195.8,1002.0,2.0,0.0,45.0
1.0,201.0,1.4,93.918,-42.7,4.958,5228.1,1000.0,0.0,0.0,41.0
1.0,72.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,1.0,0.0,37.0
1.0,430.0,1.4,93.918,-42.7,4.958,5228.1,1001.0,1.0,0.0,45.0
0.0,92.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,36.0
0.0,13.0,1.1,93.994,-36.4,4.857,5191.0,1004.0,3.0,0.0,45.0
0.0,283.0,1.1,93.994,-36.4,4.859,5191.0,1002.0,1.0,0.0,55.0
1.0,644.5,-1.8,92.893,-46.2,1.25,5099.1,1004.0,1.0,2.0,40.0
0.0,76.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,0.0,0.0,62.0
1.0,55.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,1.0,0.0,40.0
1.0,157.0,-1.8,92.893,-46.2,1.313,5099.1,1000.0,0.0,0.0,49.0
0.0,139.0,1.1,93.994,-36.4,4.86,5191.0,1000.0,2.0,0.0,40.0
0.0,151.0,1.1,93.994,-36.4,4.857,5191.0,1002.0,1.0,0.0,42.0
1.0,373.0,-1.8,92.893,-46.2,1.25,5099.1,1000.0,2.0,0.0,58.0
1.0,45.0,-1.8,92.893,-46.2,1.327,5099.1,1001.0,1.0,2.0,35.0
1.0,145.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,0.0,0.0,51.0
0.0,117.0,1.1,93.994,-36.4,4.856,5191.0,1002.0,0.0,0.0,49.0
1.0,292.0,1.4,93.918,-42.7,4.962,5228.1,1000.0,2.0,0.0,51.0
0.0,162.0,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,60.0
0.0,44.0,-1.8,92.843,-50.0,1.629,5099.1,1000.0,2.0,0.0,42.0
0.0,68.0,1.1,93.994,-36.4,4.857,5191.0,1005.0,1.0,0.0,39.0
1.0,250.0,1.4,93.444,-36.1,4.966,5228.1,1000.0,1.0,0.0,60.0
0.0,110.0,-1.8,93.369,-34.8,0.635,5008.7,1000.0,1.0,0.0,59.0
0.0,249.0,1.4,94.465,-41.8,4.958,5228.1,1000.0,1.0,0.0,59.0
0.0,644.5,1.1,93.994,-36.4,4.855,5191.0,1001.0,1.0,0.0,43.0
1.0,86.0,1.4,93.444,-36.1,4.966,5228.1,1002.0,4.0,0.0,58.0
1.0,69.0,1.4,93.444,-36.1,4.963,5228.1,1002.0,0.0,0.0,46.0
1.0,6.0,-1.8,92.893,-46.2,1.327,5099.1,1005.0,2.0,0.0,38.0
1.0,92.0,-3.4,92.379,-29.8,0.797,5017.5,1002.0,0.0,3.0,32.0
1.0,228.0,1.4,93.918,-42.7,4.963,5228.1,1001.0,2.0,0.0,56.0
1.0,74.0,1.4,93.444,-36.1,4.964,5228.1,1001.0,0.0,0.0,44.0
0.0,165.0,-1.7,94.215,-40.3,0.782,4991.6,1001.0,2.0,2.0,47.0
0.0,174.0,-1.8,93.369,-34.8,0.639,5008.7,997.0,0.0,4.0,80.0
0.0,196.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,0.0,0.0,46.0
0.0,112.0,1.4,94.465,-41.8,4.958,5228.1,1000.0,0.0,0.0,54.0
0.0,38.0,1.1,93.994,-36.4,4.855,5191.0,1000.0,0.0,0.0,52.0
0.0,69.0,1.4,94.465,-41.8,4.947,5228.1,1002.0,0.0,0.0,34.0
1.0,115.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,0.0,0.0,30.0
1.0,644.5,1.4,93.444,-36.1,4.966,5228.1,1002.0,2.0,0.0,35.0
1.0,123.0,-3.4,92.649,-30.1,0.714,5017.5,997.0,2.0,3.0,45.0
0.0,97.0,1.4,93.918,-42.7,4.966,5228.1,1000.0,0.0,0.0,43.0
0.0,311.0,1.4,94.465,-41.8,4.961,5228.1,1001.0,1.0,0.0,47.0
1.0,644.5,1.4,93.444,-36.1,4.965,5228.1,1001.0,1.0,0.0,49.0
0.0,151.0,-1.8,92.893,-46.2,1.266,5099.1,1001.0,1.0,0.0,37.0
1.0,81.0,-1.8,93.075,-47.1,1.392,5099.1,1000.0,0.0,0.0,90.0
1.0,115.0,-1.8,93.369,-34.8,0.653,5008.7,1000.0,1.0,0.0,38.0
1.0,274.0,1.4,93.444,-36.1,4.965,5228.1,1001.0,2.0,0.0,39.0
0.0,83.0,1.1,93.994,-36.4,4.856,5191.0,1000.0,0.0,0.0,51.0
0.0,204.0,1.1,93.994,-36.4,4.857,5191.0,1003.0,0.0,0.0,49.0
1.0,38.0,1.4,93.918,-42.7,4.961,5228.1,1000.0,1.0,0.0,35.0
1.0,117.0,1.4,93.444,-36.1,4.964,5228.1,1001.0,1.0,0.0,46.0
1.0,79.0,-1.1,94.601,-49.5,0.977,4963.6,1002.0,0.0,3.0,28.0
1.0,179.0,1.4,93.444,-36.1,4.965,5228.1,1000.0,1.0,0.0,50.0
0.0,262.0,1.1,93.994,-36.4,4.857,5191.0,1001.0,1.0,0.0,54.0
1.0,326.0,-1.7,94.027,-38.3,0.895,4991.6,997.0,0.0,5.0,72.0
1.0,644.5,-1.8,92.893,-46.2,1.281,5099.1,1001.0,1.0,0.0,56.0
0.0,200.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,49.0
1.0,95.0,1.4,93.444,-36.1,4.962,5228.1,1000.0,2.0,0.0,64.0
1.0,316.0,-0.1,93.2,-42.0,4.076,5195.8,1000.0,0.0,0.0,54.0
1.0,73.0,1.4,93.918,-42.7,4.963,5228.1,1000.0,2.0,0.0,51.0
0.0,129.0,1.1,93.994,-36.4,4.856,5191.0,1001.0,2.0,0.0,44.0
1.0,286.0,1.4,93.444,-36.1,4.964,5228.1,1000.0,2.0,0.0,66.0
1.0,19.0,-1.8,92.893,-46.2,1.25,5099.1,1005.0,2.0,0.0,41.0
1.0,143.0,-1.8,93.749,-34.6,0.642,5008.7,1002.0,1.0,2.0,42.0
1.0,152.0,-1.8,93.876,-40.0,0.682,5008.7,997.0,1.0,6.0,88.0
1.0,94.0,-0.1,93.2,-42.0,4.191,5195.8,1002.0,1.0,2.0,53.0
0.0,67.0,1.4,94.465,-41.8,4.961,5228.1,1000.0,2.0,0.0,50.0
1.0,644.5,1.4,93.444,-36.1,4.962,5228.1,1002.0,0.0,0.0,46.0
1.0,96.0,-2.9,92.201,-31.4,0.849,5076.2,1001.0,2.0,2.0,44.0
1.0,509.0,1.4,93.918,-42.7,4.962,5228.1,1003.0,1.0,0.0,30.0
0.0,32.0,-1.8,92.893,-46.2,1.27,5099.1,1001.0,0.0,0.0,31.0
0.0,309.0,1.1,93.994,-36.4,4.86,5191.0,1001.0,1.0,0.0,46.0
0.0,25.0,1.4,94.465,-41.8,4.864,5228.1,1000.0,1.0,0.0,44.0
0.0,271.0,1.1,93.994,-36.4,4.856,5191.0,1001.0,5.0,0.0,51.0
0.0,228.0,1.4,94.465,-41.8,4.961,5228.1,1001.0,1.0,0.0,57.0
0.0,342.0,1.4,94.465,-41.8,4.864,5228.1,1002.0,2.0,0.0,64.0
0.0,82.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,0.0,0.0,61.0
0.0,113.0,1.4,94.465,-41.8,4.865,5228.1,1002.0,0.0,0.0,58.0
1.0,395.0,-2.9,92.963,-40.8,1.262,5076.2,1000.0,1.0,0.0,49.0
0.0,109.0,-1.8,93.075,-47.1,1.405,5099.1,1002.0,2.0,0.0,42.0
1.0,169.0,-1.8,92.893,-46.2,1.259,5099.1,1000.0,1.0,0.0,60.0
0.0,342.0,1.1,93.994,-36.4,4.857,5191.0,1000.0,1.0,0.0,62.0
